smiles,quantified_delivery
CNCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,61.6639478
C1CN(N)CCN1CCOC(=O)CCCCCCC,1294.942904
C1CN(N)CCN1CCOC(=O)CCCCCCCCC,801.6313214
C1CN(N)CCN1CCOC(=O)CCCCCCCCCCC,2343.230016
C1CN(N)CCN1CCOC(=O)CCCCCCCCCCCCC,2281.566069
C1CN(N)CCN1CCOC(=O)CCCCCCCCCCCCCCC,924.959217
C1CN(N)CCN1CCOC(=O)CCCCCCCCCCCCCCCCC,431.6476346
C1CN(N)CCN1CCOC(=O)CCCCCCC/C=C\CCCCCCCC,2898.205546
C1CN(N)CCN1CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,3083.19739
NCCN(CCOC(=O)CCCCCCC)CCOC(=O)CCCCCCC,369.9836868
NCCN(CCOC(=O)CCCCCCCCC)CCOC(=O)CCCCCCCCC,369.9836868
NCCN(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC,2281.566069
NCCN(CCOC(=O)CCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCC,1788.254486
NCCN(CCOC(=O)CCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCC,924.959217
NCCN(CCOC(=O)CCCCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCCCC,801.6313214
NCCN(CCOC(=O)CCCCCCC/C=C\CCCCCCCC)CCOC(=O)CCCCCCC/C=C\CCCCCCCC,924.959217
NCCN(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1294.942904
C1CNCCN1CCCOC(=O)CCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCCCCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCCCCCCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCC/C=C\CCCCCCCC,61.6639478
C1CNCCN1CCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCCCCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCCCCCCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCC/C=C\CCCCCCCC,61.6639478
N1C=CN=C1COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCC,61.6639478
