Formulation,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Comment
Zhou_dendrimer,50,38,10,2,DSPC,7.386639098,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,7.605,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,9.276135338,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,9.366421053,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,11.30175188,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,11.73847368,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,11.73104511,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,11.41464662,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,13.80149624,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,3.878533835,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,4.300398496,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,5.097827068,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,5.308759398,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
Zhou_dendrimer,50,38,10,2,DSPC,3.350902256,"""The mol ratio of dendrimer to siLuc was 100:1 during this screening phase."" Used 13300Da for siRNA"
