,Zhou_dendrimer_Zhou_dendrimer_generic_cell_in_vitro,Liu_Phospholipids_Liu_iPhos_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_intramuscular,Akinc_Michael_addition_Akinc_Michael_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_intravenous,Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_intravenous,Whitehead_siRNA_whitehead_lipidoid_generic_cell_in_vitro,A549_form_screen_RM_Michael_addition_branched_lung_epithelium_in_vitro,Li_Thiolyne_Li_Thiolyne_generic_cell_in_vitro,IR_BL_AG_3CR_sting_IR_3CR_sting_generic_cell_in_vitro,LM_3CR_LM_3CR_dendritic_cell_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_intramuscular,RM_BL_AG_carbonate_RM_carbonate_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_intravenous,Zhou_dendrimer_Zhou_dendrimer_liver_intravenous,IR_BL_AG_4CR_IR_4CR_aldehyde_generic_cell_in_vitro,Whitehead_siRNA_whitehead_lipidoid_liver_intravenous,A549_form_screen_IR_Reductive_amination_lung_epithelium_in_vitro,LM_3CR_LM_3CR_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_spleen_intravenous,LM_3CR_LM_3CR_macrophage_in_vitro
0,0.49310628443920496,0.6801729314863229,,0.4077139321838314,0.6883384932920537,0.5147290315615922,0.6628665964208447,0.7655885159588757,0.3778675399079015,0.3816499842356779,,0.42337031573130424,0.45551293206613164,,,0.6315698074247273,0.5018069847867904,0.21494577721212912,0.42063445046812686,0.20330237358101136,0.4545454545454545
1,0.5144449345903469,0.5708664404573278,,0.1787436119615662,0.6298701298701298,0.45756097043173644,0.6012424783714863,0.8311585714188783,0.49429767040644357,0.2623164399377962,,0.06707441766510144,0.4932672077560151,,,0.3205004118279036,0.6037851037851037,0.7969847869149259,0.4673864506444812,0.46623376623376617,
2,0.5178205646451326,0.7253194858230971,,0.27744155537083653,0.7639751552795032,0.4876307548053449,0.6363715671306484,0.7642730306115961,0.2146036608732094,0.34480179552935014,,0.5793962497906271,0.5971327237168066,,,0.3052241419647667,0.573529411764706,0.32630936044542025,0.4534070740347045,0.4387351778656127,
3,0.5518191401397613,0.6272067164245755,,0.22392966167019276,0.7205882352941178,0.3688914965619526,0.625162774316553,0.8029634429968071,0.505992117838668,0.3789096450097408,,0.3689301856936262,0.5179760268266627,,,0.420605048732265,0.6768854736396664,0.653432251392401,0.4024908630351422,0.6715686274509804,
4,0.5238822269954233,0.6697160471518169,,0.008233742881811638,0.7333333333333334,0.5107669957385003,0.6421407171940707,0.7769007527006889,0.7086286888018117,0.30830675565023746,,,0.45777216490431943,,,0.39826583077447114,0.2377622377622378,0.6914338383006491,0.44271940847081365,0.5526315789473685,0.5757575757575757
