,Zhou_dendrimer_Zhou_dendrimer_generic_cell_in_vitro,Liu_Phospholipids_Liu_iPhos_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_intramuscular,Akinc_Michael_addition_Akinc_Michael_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_intravenous,Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_intravenous,Whitehead_siRNA_whitehead_lipidoid_generic_cell_in_vitro,A549_form_screen_RM_Michael_addition_branched_lung_epithelium_in_vitro,Li_Thiolyne_Li_Thiolyne_generic_cell_in_vitro,IR_BL_AG_3CR_sting_IR_3CR_sting_generic_cell_in_vitro,LM_3CR_LM_3CR_dendritic_cell_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_intramuscular,RM_BL_AG_carbonate_RM_carbonate_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_intravenous,Zhou_dendrimer_Zhou_dendrimer_liver_intravenous,IR_BL_AG_4CR_IR_4CR_aldehyde_generic_cell_in_vitro,Whitehead_siRNA_whitehead_lipidoid_liver_intravenous,A549_form_screen_IR_Reductive_amination_lung_epithelium_in_vitro,LM_3CR_LM_3CR_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_spleen_intravenous,LM_3CR_LM_3CR_macrophage_in_vitro
0,0.7013668605149492,0.735349302669775,,0.49273744238363776,0.6671751470157146,0.6824784148515777,0.8330598367770716,0.7612050186369278,0.28891423781797415,0.6172592830670212,,0.4457759980294295,0.4371044322741454,,,0.6395811614991845,0.5497996235294673,0.18181807559874508,0.5918429060496866,0.1075424880740937,0.6831559110279591
1,0.718275850330159,0.6219775020712286,,0.2476611514610343,0.7287902344060235,0.6434149143778586,0.7332180707939848,0.8233712207505641,0.43043211497599404,0.3001512913159835,,0.07932554756794073,0.4831923836218346,,,0.32261785697764006,0.4703053548047831,0.8338689286846722,0.5782961448563967,0.47970050682926735,
2,0.6646486119610449,0.7716493908955921,,0.2653717648962635,0.7728361916392262,0.6704799366460611,0.7871901772456805,0.778610996070584,0.3229578738033168,0.5177965864280027,,0.6207016407729002,0.6024857027929162,,,0.3386733504806757,0.523242112584756,0.3671337714447853,0.5913234859166954,0.43138256901926714,
3,0.6472504229009283,0.673971514251368,,0.4130360602426596,0.6679315250234461,0.8150433059960078,0.7552101688207615,0.8215273715384103,0.43141969292618776,0.41377966182725007,,0.43005636530758456,0.5311042061117437,,,0.5249571895233988,0.6421597118144329,0.71784331520841,0.46853122099981936,0.643556055502202,
4,0.6468198992305072,0.6411014120966028,,0.00670747487965713,0.7356373138482672,0.7469697478136177,0.7456954716309436,0.7739207033098852,0.6633478644911877,0.43793847607946146,,,0.47492973884789547,,,0.36572758861288207,0.36321225945814484,0.7292028301606603,0.5484595697092258,0.47073939484573124,0.5174431525323953
