,A549_form_screen_IR_Reductive_amination_lung_epithelium_in_vitro,RM_BL_AG_carbonate_RM_carbonate_generic_cell_in_vitro,Zhou_dendrimer_Zhou_dendrimer_generic_cell_in_vitro,LM_3CR_LM_3CR_macrophage_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_spleen_intravenous,Whitehead_siRNA_whitehead_lipidoid_liver_intravenous,Whitehead_siRNA_whitehead_lipidoid_generic_cell_in_vitro,Zhou_dendrimer_Zhou_dendrimer_liver_intravenous,Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_intravenous,A549_form_screen_RM_Michael_addition_branched_lung_epithelium_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_generic_cell_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_intramuscular,LM_3CR_LM_3CR_dendritic_cell_in_vitro,LM_3CR_LM_3CR_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_intravenous,Liu_Phospholipids_Liu_iPhos_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_intravenous,IR_BL_AG_3CR_sting_IR_3CR_sting_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_intramuscular
0,0.1823031690761039,0.23035157118094138,0.5239566474985666,,0.08181818181818182,0.3456140350877193,0.45138938751479535,,0.36407282184728257,0.5364582176545495,-0.14479172417539932,0.1433700965465308,,0.3601888337628745,,0.4599636333189615,0.15454545454545454,0.06261342078451809,
1,0.5145046330662051,0.36791890121255594,0.4603004706922532,,0.2842364532019704,-0.09387351778656126,0.4141257473687284,,0.4777819615085667,0.7423390755535603,-0.05681518108298214,-0.08484252111380718,,0.4298014419965875,,0.567571087922298,0.23842364532019697,0.5326393378132981,
2,0.06603690155778796,0.176602304782314,0.4352022550403402,,0.3147058823529411,0.054945054945054944,0.5584668699439794,,0.3625852141221677,0.5958970859673678,0.04929809246235295,0.1946247360403807,,0.43510074405833865,,0.5821520122535981,0.65,0.26501337247033596,
3,0.7780886690824393,0.06431523474229736,0.405300844357453,,0.23571428571428568,0.3106295149638803,0.442130602450419,,0.5023727051795928,0.5999704589236634,0.23241631330862805,,,0.38270003884001313,,0.24480807174938246,0.11428571428571425,-0.14860285975285734,
4,0.8018156072359421,-0.08903369705451444,0.2743612283250253,,0.22352941176470587,-0.28792569659442724,0.5451844624299371,,0.3781237323380921,0.799787947413421,0.13790515517774407,,,0.5127617370130035,,0.4626571030325063,0.6,0.02458953664373616,
