,A549_form_screen_IR_Reductive_amination_lung_epithelium_in_vitro,RM_BL_AG_carbonate_RM_carbonate_generic_cell_in_vitro,Zhou_dendrimer_Zhou_dendrimer_generic_cell_in_vitro,LM_3CR_LM_3CR_macrophage_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_spleen_intravenous,Whitehead_siRNA_whitehead_lipidoid_liver_intravenous,Whitehead_siRNA_whitehead_lipidoid_generic_cell_in_vitro,Zhou_dendrimer_Zhou_dendrimer_liver_intravenous,Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_intravenous,A549_form_screen_RM_Michael_addition_branched_lung_epithelium_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_generic_cell_in_vitro,IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_intramuscular,LM_3CR_LM_3CR_dendritic_cell_in_vitro,LM_3CR_LM_3CR_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_intravenous,Liu_Phospholipids_Liu_iPhos_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_intravenous,IR_BL_AG_3CR_sting_IR_3CR_sting_generic_cell_in_vitro,Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_intramuscular
0,0.13824503311258277,0.15472035794183445,0.4271000907495173,,0.04761904761904762,0.18128654970760236,0.3073597704076256,,0.30641293851417056,0.38449833836814173,-0.10103996564258064,0.13527990831890463,,0.24168651916796394,,0.37163354890825534,0.14285714285714285,0.04341778317657819,
1,0.3897834468393511,0.253792116232401,0.3724632137254435,,0.18226600985221672,-0.04347826086956522,0.28334808492431574,,0.3845894101327897,0.5486493613579553,-0.03423551633435513,-0.04954381983109562,,0.2961280027731315,,0.453332545311303,0.18719211822660095,0.3919461120790571,
2,0.041136141827425095,0.12682425488180885,0.34927938795240104,,0.18333333333333335,0.025641025641025637,0.40216107585553346,,0.28963093058126077,0.4111855276467247,0.03950021226581518,0.1022619985129827,,0.293518750710445,,0.4798511956959944,0.48333333333333334,0.19324181689938585,
3,0.5787315870244978,0.06022610483042138,0.3258791272112509,,0.18095238095238098,0.17647058823529413,0.30594931560968114,,0.3968657967498853,0.425606610713915,0.1627955891483361,,,0.27521341321706533,,0.19182795376586936,0.08571428571428572,-0.11571468310708143,
4,0.6109024909236039,-0.06063720452209661,0.22464753346730748,,0.16666666666666669,-0.16339869281045755,0.3765853594242084,,0.3040412429935738,0.6127130583261822,0.09108404696108638,,,0.3529923046826544,,0.37604632461564447,0.41666666666666663,0.016845745353422852,
